time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
247.0,snapshot,,,,7,1,1,1,air=1 pad=0
248.0,snapshot,,,,1,1,1,1,air=1 pad=1
249.0,snapshot,,,,0,1,1,1,air=1 pad=1
250.0,snapshot,,,,0,1,1,1,air=2 pad=1
251.0,snapshot,,,,0,1,1,1,air=2 pad=1
252.0,snapshot,,,,0,1,1,1,air=2 pad=1
253.0,snapshot,,,,0,1,1,1,air=2 pad=1
254.0,snapshot,,,,0,1,1,1,air=2 pad=1
255.0,snapshot,,,,58,1,1,1,air=1 pad=0
256.0,snapshot,,,,47,1,1,1,air=2 pad=0
257.0,snapshot,,,,38,1,1,1,air=2 pad=0
258.0,snapshot,,,,35,1,1,1,air=2 pad=1
259.0,snapshot,,,,25,1,1,1,air=2 pad=1
260.0,snapshot,,,,19,1,1,1,air=3 pad=1
261.0,snapshot,,,,14,1,1,1,air=3 pad=1
262.0,snapshot,,,,5,1,1,1,air=3 pad=1
263.0,snapshot,,,,1,1,1,1,air=3 pad=1
264.0,snapshot,,,,0,1,1,1,air=3 pad=1
265.0,snapshot,,,,25,1,1,1,air=2 pad=0
266.0,snapshot,,,,19,1,1,1,air=2 pad=0
267.0,snapshot,,,,18,1,1,1,air=2 pad=0
268.0,snapshot,,,,11,1,1,1,air=2 pad=0
269.0,snapshot,,,,5,1,1,1,air=2 pad=0
270.0,snapshot,,,,0,1,1,1,air=2 pad=1
271.0,snapshot,,,,0,1,1,1,air=2 pad=1
272.0,snapshot,,,,0,1,1,1,air=2 pad=1
273.0,snapshot,,,,0,1,1,1,air=2 pad=1
274.0,snapshot,,,,0,1,1,1,air=2 pad=1
275.0,snapshot,,,,0,1,1,1,air=2 pad=1
276.0,snapshot,,,,0,1,1,1,air=2 pad=1
277.0,snapshot,,,,40,1,1,1,air=1 pad=0
278.0,snapshot,,,,34,1,1,1,air=1 pad=0
279.0,snapshot,,,,27,1,1,1,air=1 pad=1
280.0,snapshot,,,,19,1,1,1,air=1 pad=1
281.0,snapshot,,,,12,1,1,1,air=1 pad=1
282.0,snapshot,,,,4,1,1,1,air=2 pad=1
283.0,snapshot,,,,0,1,1,1,air=2 pad=1
284.0,snapshot,,,,0,1,1,1,air=2 pad=1
285.0,snapshot,,,,0,1,1,1,air=2 pad=1
286.0,snapshot,,,,46,1,1,1,air=1 pad=0
287.0,snapshot,,,,38,1,1,1,air=1 pad=0
288.0,snapshot,,,,30,1,1,1,air=1 pad=0
289.0,snapshot,,,,20,1,1,1,air=1 pad=1
290.0,snapshot,,,,13,1,1,1,air=1 pad=1
291.0,snapshot,,,,1,1,1,1,air=1 pad=1
292.0,snapshot,,,,0,1,1,1,air=1 pad=1
293.0,snapshot,,,,0,1,1,1,air=1 pad=1
294.0,snapshot,,,,0,1,1,1,air=1 pad=1
295.0,snapshot,,,,0,1,1,1,air=1 pad=1
296.0,snapshot,,,,29,1,1,1,air=0 pad=0
297.0,snapshot,,,,27,1,1,1,air=0 pad=0
298.0,snapshot,,,,18,1,1,1,air=0 pad=1
299.0,snapshot,,,,13,1,1,1,air=0 pad=1
300.0,snapshot,,,,8,1,1,1,air=0 pad=1
301.0,snapshot,,,,0,1,1,1,air=0 pad=1
302.0,snapshot,,,,0,1,1,1,air=0 pad=1
303.0,snapshot,,,,0,1,1,1,air=0 pad=1
304.0,snapshot,,,,0,1,1,1,air=1 pad=1
305.0,snapshot,,,,54,1,1,1,air=0 pad=0
306.0,snapshot,,,,44,1,1,1,air=0 pad=1
307.0,snapshot,,,,39,1,0,0,air=0 pad=1
308.0,snapshot,,,,39,1,0,0,air=0 pad=1
